,data_name,data_source,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,species,health_status,is_perturbed,perturbation_type,perturbation_count,has_temporal_info,sampling_point_count,temporal_value,temporal_unit,storage_path,data_type,sequencing_technology
1577,sciPlex3_MCF7.UNC0631_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8381,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1578,sciPlex3_MCF7.UNC0631_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8254,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1579,sciPlex3_MCF7.UNC1999_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8279,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1580,sciPlex3_MCF7.UNC1999_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8289,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1581,sciPlex3_MCF7.UNC1999_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8382,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1582,sciPlex3_MCF7.Valproic-acid-sodium-salt_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8270,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1583,sciPlex3_MCF7.Valproic-acid-sodium-salt_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8333,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1584,sciPlex3_MCF7.Vandetanib_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8282,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1585,sciPlex3_MCF7.WHI-P154_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8312,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1586,sciPlex3_MCF7.WHI-P154_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8285,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1587,sciPlex3_MCF7.WHI-P154_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8268,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1588,sciPlex3_MCF7.WP1066_0.01uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8386,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1589,sciPlex3_MCF7.WP1066_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8297,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1590,sciPlex3_MCF7.WP1066_10uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8307,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1591,sciPlex3_MCF7.WP1066_1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8266,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1592,sciPlex3_MCF7.Zileuton_0.1uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,8268,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,RNA
1593,sciPlex4_MCF7.Pracinostat_1uM_ACLY.inhibitor_0.05uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28132,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1594,sciPlex4_MCF7.Pracinostat_1uM_ACLY.inhibitor_0.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28110,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1595,sciPlex4_MCF7.Pracinostat_1uM_ACLY.inhibitor_0uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28053,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1596,sciPlex4_MCF7.Pracinostat_1uM_ACLY.inhibitor_25uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28102,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1597,sciPlex4_MCF7.Pracinostat_1uM_ACLY.inhibitor_5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,27988,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1598,sciPlex4_MCF7.Pracinostat_1uM_ACSS2.inhibitor_0.05uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28126,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1599,sciPlex4_MCF7.Pracinostat_1uM_ACSS2.inhibitor_0.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28071,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1600,sciPlex4_MCF7.Pracinostat_1uM_ACSS2.inhibitor_0uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,27964,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1601,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_0.05uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28132,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1602,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_0.25uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28222,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1603,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_0.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,27971,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1604,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_0uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28010,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1605,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_2.5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,27939,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1606,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_25uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28034,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1607,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_50uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28031,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1608,sciPlex4_MCF7.Pracinostat_1uM_PDH.inhibitor_5uM.link.h5ad,PerturBase,0,0.9,0.05,0.05,MCF7,28112,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1609,PRJNA658075.CD3E_CD4.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,1709,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,ATAC
1610,PRJNA658075.CD4.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,2166,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,ATAC
1611,PRJNA658075.NFKB2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,2020,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,ATAC
1612,PRJNA658075.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,4721,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,ATAC
1613,PRJNA658075.ZAP70.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,2320,Homo sapiens,,1,Drug,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/drug_perturb.pseudotime/5.link_cells,h5ad,ATAC
1614,D1N.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6309,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1615,D1S.DGKA.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,1576,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1616,D1S.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,9668,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1617,D2N.DGKA.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,1148,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1618,D2S.DGKA.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,1738,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1619,D2S.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7374,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1620,PRJNA787633.ALX4.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6549,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1621,PRJNA787633.APOBEC3C.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6663,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1622,PRJNA787633.APOBEC3D.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6672,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1623,PRJNA787633.APOL2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6655,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1624,PRJNA787633.ARHGDIB.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6774,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1625,PRJNA787633.CBY1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7143,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1626,PRJNA787633.CD2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6932,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1627,PRJNA787633.CD247.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6814,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1628,PRJNA787633.CD28.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6858,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1629,PRJNA787633.CEACAM1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6630,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1630,PRJNA787633.CNR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6925,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1631,PRJNA787633.DEF6.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6625,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1632,PRJNA787633.EMP1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7153,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1633,PRJNA787633.FOSB.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6613,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1634,PRJNA787633.FOXQ1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6571,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1635,PRJNA787633.GRAP.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7125,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1636,PRJNA787633.IKZF3.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6574,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1637,PRJNA787633.IL1R1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6906,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1638,PRJNA787633.IL2RB.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6873,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1639,PRJNA787633.IL2RG.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7004,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1640,PRJNA787633.IL9R.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7077,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1641,PRJNA787633.INPPL1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6598,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1642,PRJNA787633.ITPKA.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6718,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1643,PRJNA787633.JMJD1C.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6958,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1644,PRJNA787633.LAT.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6923,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1645,PRJNA787633.LAT2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7289,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1646,PRJNA787633.LCP2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7097,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1647,PRJNA787633.LHX6.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6992,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1648,PRJNA787633.LTBR.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7030,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1649,PRJNA787633.MAP4K1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6762,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1650,PRJNA787633.MGST3.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6634,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1651,PRJNA787633.MUC1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7055,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1652,PRJNA787633.NLRC3.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6614,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1653,PRJNA787633.NOTCH1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6924,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1654,PRJNA787633.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,13923,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1655,PRJNA787633.OTUD7A.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6746,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1656,PRJNA787633.OTUD7B.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6561,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1657,PRJNA787633.PAPOLG.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6536,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1658,PRJNA787633.PIK3AP1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7118,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1659,PRJNA787633.PLCG2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6912,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1660,PRJNA787633.PRDM13.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6773,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1661,PRJNA787633.PRKD2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7283,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1662,PRJNA787633.RAC2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6824,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1663,PRJNA787633.RELA.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6989,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1664,PRJNA787633.SLA2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6728,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1665,PRJNA787633.TAGAP.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7019,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1666,PRJNA787633.TBX21.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6827,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1667,PRJNA787633.TNFRSF12A.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6856,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1668,PRJNA787633.TNFRSF1A.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7312,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1669,PRJNA787633.TNFRSF1B.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7421,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1670,PRJNA787633.TNFRSF9.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6910,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1671,PRJNA787633.TRAF3IP2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,7582,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1672,PRJNA787633.VAV1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6940,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1673,PRJNA787633.WT1.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,6906,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1674,invitro_Stim.41BB_Fas.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,1960,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1675,invitro_Stim.None.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,12828,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
1676,invitro_Stim.TGFBR2.link.h5ad,PerturBase,0,0.9,0.05,0.05,T cell,1895,Homo sapiens,,1,Gene,1.0,1,2.0,"0,1",,/gpfs/hybrid/data/public/PerturBase/gene_perturb.pseudotime/5.link_cells,h5ad,RNA
