,entrez_id,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,organism,file_path
12131,32728071,0,0.9,0.05,0.05,pancreas,3259,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24412180.h5ad
12132,32728069,0,0.9,0.05,0.05,pancreas,4111,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24412178.h5ad
12133,33653309,0,0.9,0.05,0.05,pancreas,1540,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX25310838.h5ad
12134,36162037,0,0.9,0.05,0.05,pancreas,2864,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX26758964.h5ad
12135,36162034,0,0.9,0.05,0.05,pancreas,5860,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX26758961.h5ad
12136,36042721,0,0.9,0.05,0.05,pancreas,8291,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX26685739.h5ad
12137,36162025,0,0.9,0.05,0.05,pancreas,10421,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX26758952.h5ad
12138,36162026,0,0.9,0.05,0.05,pancreas,11333,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX26758953.h5ad
12139,21409929,0,0.9,0.05,0.05,pancreas,5682,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX14956337.h5ad
12140,21409928,0,0.9,0.05,0.05,pancreas,7150,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX14956336.h5ad
12141,21409926,0,0.9,0.05,0.05,pancreas,7527,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX14956334.h5ad
12142,21685305,0,0.9,0.05,0.05,pancreas,6191,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX15207287.h5ad
12143,21685304,0,0.9,0.05,0.05,pancreas,6456,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX15207286.h5ad
12144,21685331,0,0.9,0.05,0.05,pancreas,5136,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX15207313.h5ad
12145,21685330,0,0.9,0.05,0.05,pancreas,4614,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX15207312.h5ad
12146,21685327,0,0.9,0.05,0.05,pancreas,11731,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX15207309.h5ad
12147,21685328,0,0.9,0.05,0.05,pancreas,9295,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX15207310.h5ad
12148,22417178,0,0.9,0.05,0.05,pancreas,2364,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX15772264.h5ad
12149,22681213,0,0.9,0.05,0.05,pancreas,3333,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX16005381.h5ad
12150,22681209,0,0.9,0.05,0.05,pancreas,1022,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX16005377.h5ad
12151,22681216,0,0.9,0.05,0.05,pancreas,1013,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX16005384.h5ad
12152,22681212,0,0.9,0.05,0.05,pancreas,1166,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX16005380.h5ad
12153,22681214,0,0.9,0.05,0.05,pancreas,1011,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX16005382.h5ad
12154,23506930,0,0.9,0.05,0.05,pancreas,6874,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX16749823.h5ad
12155,23506931,0,0.9,0.05,0.05,pancreas,8553,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX16749824.h5ad
12156,24126739,0,0.9,0.05,0.05,pancreas,8044,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17305980.h5ad
12157,24126740,0,0.9,0.05,0.05,pancreas,10741,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17305981.h5ad
12158,24330715,0,0.9,0.05,0.05,pancreas,5828,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495381.h5ad
12159,24330713,0,0.9,0.05,0.05,pancreas,6222,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495379.h5ad
12160,24330712,0,0.9,0.05,0.05,pancreas,6792,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495378.h5ad
12161,24330717,0,0.9,0.05,0.05,pancreas,6575,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495383.h5ad
12162,24330711,0,0.9,0.05,0.05,pancreas,6351,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495377.h5ad
12163,24330718,0,0.9,0.05,0.05,pancreas,2416,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495384.h5ad
12164,24330719,0,0.9,0.05,0.05,pancreas,5353,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495385.h5ad
12165,24330720,0,0.9,0.05,0.05,pancreas,4701,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17495386.h5ad
12166,24418623,0,0.9,0.05,0.05,pancreas,5887,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17539835.h5ad
12167,24418622,0,0.9,0.05,0.05,pancreas,8337,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17539834.h5ad
12168,24418632,0,0.9,0.05,0.05,pancreas,2416,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17539844.h5ad
12169,24418630,0,0.9,0.05,0.05,pancreas,5759,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17539842.h5ad
12170,24418626,0,0.9,0.05,0.05,pancreas,6206,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17539838.h5ad
12171,24418629,0,0.9,0.05,0.05,pancreas,5828,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17539841.h5ad
12172,24418628,0,0.9,0.05,0.05,pancreas,5107,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17539840.h5ad
12173,24651431,0,0.9,0.05,0.05,pancreas,8461,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17744310.h5ad
12174,24651433,0,0.9,0.05,0.05,pancreas,8539,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17744312.h5ad
12175,24651435,0,0.9,0.05,0.05,pancreas,6999,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17744314.h5ad
12176,24651434,0,0.9,0.05,0.05,pancreas,5100,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17744313.h5ad
12177,24651432,0,0.9,0.05,0.05,pancreas,12072,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17744311.h5ad
12178,24651436,0,0.9,0.05,0.05,pancreas,5667,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX17744315.h5ad
12179,25316695,0,0.9,0.05,0.05,pancreas,6145,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18306187.h5ad
12180,25362934,0,0.9,0.05,0.05,pancreas,5628,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18348715.h5ad
12181,25362935,0,0.9,0.05,0.05,pancreas,5841,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18348716.h5ad
12182,25815547,0,0.9,0.05,0.05,pancreas,6960,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18735792.h5ad
12183,25815545,0,0.9,0.05,0.05,pancreas,6551,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18735790.h5ad
12184,25815593,0,0.9,0.05,0.05,pancreas,8687,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18735838.h5ad
12185,25815587,0,0.9,0.05,0.05,pancreas,7825,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18735832.h5ad
12186,25815590,0,0.9,0.05,0.05,pancreas,7959,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18735835.h5ad
12187,25815577,0,0.9,0.05,0.05,pancreas,8278,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX18735822.h5ad
12188,26212522,0,0.9,0.05,0.05,pancreas,3300,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19044419.h5ad
12189,26212520,0,0.9,0.05,0.05,pancreas,5010,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19044417.h5ad
12190,26212521,0,0.9,0.05,0.05,pancreas,6640,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19044418.h5ad
12191,26212523,0,0.9,0.05,0.05,pancreas,8308,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19044420.h5ad
12192,26375745,0,0.9,0.05,0.05,pancreas,17396,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176925.h5ad
12193,26375748,0,0.9,0.05,0.05,pancreas,19745,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176928.h5ad
12194,26375755,0,0.9,0.05,0.05,pancreas,15193,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176935.h5ad
12195,26375746,0,0.9,0.05,0.05,pancreas,15614,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176926.h5ad
12196,26375750,0,0.9,0.05,0.05,pancreas,17046,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176930.h5ad
12197,26375754,0,0.9,0.05,0.05,pancreas,14771,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176934.h5ad
12198,26375749,0,0.9,0.05,0.05,pancreas,13944,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176929.h5ad
12199,26375756,0,0.9,0.05,0.05,pancreas,14844,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19176936.h5ad
12200,26817319,0,0.9,0.05,0.05,pancreas,10883,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19531386.h5ad
12201,26871045,0,0.9,0.05,0.05,pancreas,1225,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19578418.h5ad
12202,27041943,0,0.9,0.05,0.05,pancreas,2054,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19730960.h5ad
12203,27041944,0,0.9,0.05,0.05,pancreas,2325,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19730961.h5ad
12204,27041942,0,0.9,0.05,0.05,pancreas,3865,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX19730959.h5ad
12205,27485107,0,0.9,0.05,0.05,pancreas,12152,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20082119.h5ad
12206,27485109,0,0.9,0.05,0.05,pancreas,13887,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20082121.h5ad
12207,27485110,0,0.9,0.05,0.05,pancreas,12248,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20082122.h5ad
12208,27485111,0,0.9,0.05,0.05,pancreas,13935,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20082123.h5ad
12209,27621017,0,0.9,0.05,0.05,pancreas,9995,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX20201034.h5ad
12210,28994707,0,0.9,0.05,0.05,pancreas,2610,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21511122.h5ad
12211,29234881,0,0.9,0.05,0.05,pancreas,4190,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607689.h5ad
12212,29234891,0,0.9,0.05,0.05,pancreas,1290,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607699.h5ad
12213,29234886,0,0.9,0.05,0.05,pancreas,1685,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607694.h5ad
12214,29234893,0,0.9,0.05,0.05,pancreas,2473,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607701.h5ad
12215,29234901,0,0.9,0.05,0.05,pancreas,1479,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607709.h5ad
12216,29234894,0,0.9,0.05,0.05,pancreas,2549,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607702.h5ad
12217,29234892,0,0.9,0.05,0.05,pancreas,2774,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607700.h5ad
12218,29234896,0,0.9,0.05,0.05,pancreas,2541,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607704.h5ad
12219,29234900,0,0.9,0.05,0.05,pancreas,8299,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX21607708.h5ad
12220,30009711,0,0.9,0.05,0.05,pancreas,23347,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22078963.h5ad
12221,30065163,0,0.9,0.05,0.05,pancreas,10080,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22118681.h5ad
12222,30868977,0,0.9,0.05,0.05,pancreas,5472,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22827032.h5ad
12223,30966828,0,0.9,0.05,0.05,pancreas,4759,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22905989.h5ad
12224,30966830,0,0.9,0.05,0.05,pancreas,5297,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22905991.h5ad
12225,30966829,0,0.9,0.05,0.05,pancreas,7817,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22905990.h5ad
12226,30966831,0,0.9,0.05,0.05,pancreas,5108,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22905992.h5ad
12227,31054639,0,0.9,0.05,0.05,pancreas,2476,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984966.h5ad
12228,31054638,0,0.9,0.05,0.05,pancreas,2661,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984965.h5ad
12229,31054630,0,0.9,0.05,0.05,pancreas,4593,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984957.h5ad
12230,31054633,0,0.9,0.05,0.05,pancreas,4307,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984960.h5ad
12231,31054642,0,0.9,0.05,0.05,pancreas,1272,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984969.h5ad
12232,31054632,0,0.9,0.05,0.05,pancreas,6296,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984959.h5ad
12233,31054640,0,0.9,0.05,0.05,pancreas,1551,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984967.h5ad
12234,31054629,0,0.9,0.05,0.05,pancreas,3755,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984956.h5ad
12235,31054641,0,0.9,0.05,0.05,pancreas,1922,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984968.h5ad
12236,31054631,0,0.9,0.05,0.05,pancreas,4475,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984958.h5ad
12237,31054643,0,0.9,0.05,0.05,pancreas,2594,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984970.h5ad
12238,31054644,0,0.9,0.05,0.05,pancreas,3218,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984971.h5ad
12239,31054635,0,0.9,0.05,0.05,pancreas,5342,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984962.h5ad
12240,31054646,0,0.9,0.05,0.05,pancreas,2016,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984973.h5ad
12241,31054647,0,0.9,0.05,0.05,pancreas,2737,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984974.h5ad
12242,31054649,0,0.9,0.05,0.05,pancreas,3040,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984976.h5ad
12243,31054645,0,0.9,0.05,0.05,pancreas,3351,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984972.h5ad
12244,31054650,0,0.9,0.05,0.05,pancreas,3103,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX22984977.h5ad
12245,31228987,0,0.9,0.05,0.05,pancreas,1015,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23116181.h5ad
12246,31228986,0,0.9,0.05,0.05,pancreas,1270,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23116180.h5ad
12247,31228985,0,0.9,0.05,0.05,pancreas,2200,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23116179.h5ad
12248,31228988,0,0.9,0.05,0.05,pancreas,5889,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23116182.h5ad
12249,31518615,0,0.9,0.05,0.05,pancreas,7626,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23307098.h5ad
12250,31518617,0,0.9,0.05,0.05,pancreas,5958,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23307100.h5ad
12251,31518616,0,0.9,0.05,0.05,pancreas,5641,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23307099.h5ad
